2025-10-16T16:04:38.000000000Z [inf]  Starting Container
2025-10-16T16:06:44.019280107Z [inf]  ❌ [PIAPI] HTTP 500 error response: {"code":500,"data":{"task_id":"670a1bde-0402-4940-8948-68e14a95cb25","model":"Qubico/image-toolkit","task_type":"face-swap","status":"failed","config":{"service_mode":"","webhook_config":{"endpoint":"","secret":""}},"input":null,"output":null,"meta":{"created_at":"2025-10-16T16:06:43.407482244Z","started_at":"0001-01-01T00:00:00Z","ended_at":"2025-10-16T16:06:43.813276199Z","usage":{"type":"llm","frozen":0,"consume":0},"is_using_private_pool":false},"detail":null,"logs":[],"error":{"code":10003,
2025-10-16T16:06:44.019285368Z [inf]  ⚠️ [PIAPI] Error: HTTPError: 500 Server Error: Internal Server Error for url: https://api.piapi.ai/api/v1/task
2025-10-16T16:06:44.019291576Z [inf]  ⚠️ Provider PiAPI failed: 500 Server Error: Internal Server Error for url: https://api.piapi.ai/api/v1/task
2025-10-16T16:06:44.019298229Z [inf]  ⏳ Retry 1/2 after 2s...
2025-10-16T16:06:45.945417962Z [inf]  🚀 [PIAPI] Starting image face swap...
2025-10-16T16:06:45.945423270Z [inf]  🔧 [PIAPI] Stripped data URI prefix, using raw base64
2025-10-16T16:06:45.945428586Z [inf]  🔧 [PIAPI] Stripped data URI prefix, using raw base64
2025-10-16T16:06:47.272912024Z [inf]  ❌ [PIAPI] HTTP 500 error response: {"code":500,"data":{"task_id":"d867e28c-f2bf-4c8c-8f79-d63701ac2129","model":"Qubico/image-toolkit","task_type":"face-swap","status":"failed","config":{"service_mode":"","webhook_config":{"endpoint":"","secret":""}},"input":null,"output":null,"meta":{"created_at":"2025-10-16T16:06:46.634233652Z","started_at":"0001-01-01T00:00:00Z","ended_at":"2025-10-16T16:06:47.049757791Z","usage":{"type":"llm","frozen":0,"consume":0},"is_using_private_pool":false},"detail":null,"logs":[],"error":{"code":10003,
2025-10-16T16:06:47.272916173Z [inf]  ⚠️ [PIAPI] Error: HTTPError: 500 Server Error: Internal Server Error for url: https://api.piapi.ai/api/v1/task
2025-10-16T16:06:47.272919923Z [inf]  ⚠️ Provider PiAPI failed: 500 Server Error: Internal Server Error for url: https://api.piapi.ai/api/v1/task
2025-10-16T16:06:47.272924385Z [inf]  ⏳ Retry 2/2 after 4s...
2025-10-16T16:06:51.184863130Z [inf]  🚀 [PIAPI] Starting image face swap...
2025-10-16T16:06:51.184870699Z [inf]  🔧 [PIAPI] Stripped data URI prefix, using raw base64
2025-10-16T16:06:51.184936820Z [inf]  🔧 [PIAPI] Stripped data URI prefix, using raw base64
2025-10-16T16:06:54.276997676Z [inf]  ❌ [PIAPI] HTTP 500 error response: {"code":500,"data":{"task_id":"7522a025-3521-4180-9c48-b953e505d640","model":"Qubico/image-toolkit","task_type":"face-swap","status":"failed","config":{"service_mode":"","webhook_config":{"endpoint":"","secret":""}},"input":null,"output":null,"meta":{"created_at":"2025-10-16T16:06:53.821965978Z","started_at":"0001-01-01T00:00:00Z","ended_at":"2025-10-16T16:06:54.141499085Z","usage":{"type":"llm","frozen":0,"consume":0},"is_using_private_pool":false},"detail":null,"logs":[],"error":{"code":10003,
2025-10-16T16:06:54.277003024Z [inf]  ⚠️ [PIAPI] Error: HTTPError: 500 Server Error: Internal Server Error for url: https://api.piapi.ai/api/v1/task
2025-10-16T16:06:54.277007330Z [inf]  ⚠️ Provider PiAPI failed: 500 Server Error: Internal Server Error for url: https://api.piapi.ai/api/v1/task
2025-10-16T16:06:54.277012074Z [inf]  📤 [FACE_SWAP] Result: success=False
